Species1	Species2	Values
Kluyveromyces marxianus	Streptococcus australis	-0.0676705943779257
Kluyveromyces marxianus	Limosilactobacillus fermentum	-0.139827338358015
Kluyveromyces marxianus	Latilactobacillus sakei	-0.0645877164732972
Kluyveromyces marxianus	Enterococcus faecalis	0.941078318397964
Kluyveromyces marxianus	Blautia wexlerae	-0.141043441933941
Kluyveromyces marxianus	Blautia massiliensis	-0.129031303767239
Kluyveromyces marxianus	Anaerostipes hadrus	-0.0933804582933517
Kluyveromyces marxianus	[Ruminococcus] torques	-0.199112389846698
Kluyveromyces marxianus	[Ruminococcus] gnavus	-0.103276985185565
Kluyveromyces marxianus	[Eubacterium] rectale	-0.138710266252842
Kluyveromyces marxianus	Roseburia intestinalis	-0.115819771711188
Kluyveromyces marxianus	Anaerobutyricum hallii	-0.136347887082895
Kluyveromyces marxianus	Coprococcus comes	-0.115839373946387
Kluyveromyces marxianus	Coprococcus catus	-0.132113393851821
Kluyveromyces marxianus	Dorea longicatena	-0.140330764225196
Kluyveromyces marxianus	Lachnospiraceae bacterium	-0.20434235743552
Kluyveromyces marxianus	Enterocloster bolteae	-0.123847095376838
Kluyveromyces marxianus	Oscillospiraceae bacterium	-0.112937471380764
Kluyveromyces marxianus	Ruminococcus sp. SR1/5	-0.124529531937619
Kluyveromyces marxianus	Faecalibacterium prausnitzii	-0.0932750870710116
Kluyveromyces marxianus	[Eubacterium] siraeum	-0.130636089969089
Kluyveromyces marxianus	Eubacterium callanderi	-0.115868202056072
Kluyveromyces marxianus	Eubacterium limosum	-0.0504170656674921
Kluyveromyces marxianus	uncultured Clostridia bacterium	-0.100053263592338
Kluyveromyces marxianus	[Clostridium] innocuum	-0.128181339029357
Kluyveromyces marxianus	Erysipelotrichaceae bacterium 66202529	-0.10170050303284
Kluyveromyces marxianus	Faecalitalea cylindroides	0.621351250017108
Kluyveromyces marxianus	Nocardia gipuzkoensis	0.14756112348376
Kluyveromyces marxianus	Lawsonella clevelandensis	-0.0931637052412266
Kluyveromyces marxianus	Actinomyces graevenitzii	-0.0773253886592615
Kluyveromyces marxianus	Actinomyces naeslundii	-0.0743011042026738
Kluyveromyces marxianus	Actinomyces pacaensis	-0.090931109690013
Kluyveromyces marxianus	Bifidobacterium longum	-0.151588620787788
Kluyveromyces marxianus	Eggerthella lenta	-0.095454998629694
Kluyveromyces marxianus	Collinsella aerofaciens	0.391931081593835
Kluyveromyces marxianus	Legionella pneumophila	0.206075010240408
Kluyveromyces marxianus	Escherichia coli	-0.0724257044262472
Kluyveromyces marxianus	Klebsiella pneumoniae	-0.0864369135544113
Kluyveromyces marxianus	Salmonella enterica	-0.0143589922895685
Kluyveromyces marxianus	Polynucleobacter sp. MG-Unter2-18	0.142692148480469
Kluyveromyces marxianus	Granulibacter bethesdensis	0.0675826700968704
Kluyveromyces marxianus	Bacteroides thetaiotaomicron	-0.116277368786144
Kluyveromyces marxianus	Phocaeicola vulgatus	-0.145608680542936
Kluyveromyces marxianus	Parabacteroides distasonis	-0.138058212357282
Kluyveromyces marxianus	Parabacteroides merdae	-0.100180134500394
Kluyveromyces marxianus	Alistipes shahii	-0.115716036918364
Kluyveromyces marxianus	Akkermansia muciniphila	-0.0818650112624427
Kluyveromyces marxianus	uncultured human fecal virus	-0.149175249010535
Kluyveromyces marxianus	Geobacillus zalihae	-0.0858202511714437
