Species1	Species2	Values
Roseburia hominis	Faecalicatena sp. Marseille-Q4148	-0.0598359
Roseburia hominis	Wansuia hejianensis	0.248545
Roseburia hominis	Oscillospiraceae bacterium	-0.161533
Roseburia hominis	Ruminococcus sp. SR1/5	-0.209235
Roseburia hominis	Faecalibacterium prausnitzii	-0.189083
Roseburia hominis	Faecalibacterium sp. IP329	-0.208257
Roseburia hominis	Faecalibacterium sp. I2392	-0.211706
Roseburia hominis	Faecalibacterium sp. I4384	-0.222276
Roseburia hominis	[Eubacterium] siraeum	-0.162278
Roseburia hominis	Flavonifractor plautii	-0.0904824
Roseburia hominis	Vescimonas coprocola	-0.392838
Roseburia hominis	Clostridium sp. M62/1	-0.270165
Roseburia hominis	Eubacterium callanderi	-0.0605812
Roseburia hominis	Eubacterium sp. c-25	-0.17825
Roseburia hominis	Eubacterium limosum	-0.0294527
Roseburia hominis	Clostridioides difficile	-0.109368
Roseburia hominis	Mogibacterium diversum	-0.0114056
Roseburia hominis	butyrate-producing bacterium SS3/4	0.0572018
Roseburia hominis	uncultured Clostridia bacterium	-0.0410016
Roseburia hominis	Clostridia bacterium UC5.1-1D4	-0.0562619
Roseburia hominis	Erysipelatoclostridium ramosum	-0.0400224
Roseburia hominis	[Clostridium] innocuum	-0.0222742
Roseburia hominis	Erysipelotrichaceae bacterium 66202529	-0.0235299
Roseburia hominis	Longicatena caecimuris	-0.727915
Roseburia hominis	Faecalitalea cylindroides	0.127279
Roseburia hominis	Parvimonas micra	0.104501
Roseburia hominis	Lawsonella clevelandensis	0.11965
Roseburia hominis	Actinomyces graevenitzii	0.0899749
Roseburia hominis	Actinomyces naeslundii	0.103951
Roseburia hominis	Actinomyces sp. oral taxon 414	0.126687
Roseburia hominis	Actinomyces pacaensis	-0.016251
Roseburia hominis	Actinomyces oris	0.0734577
Roseburia hominis	Schaalia odontolytica	-0.0328687
Roseburia hominis	Pauljensenia hongkongensis	0.10239
Roseburia hominis	Bifidobacterium longum	-0.0901609
Roseburia hominis	Eggerthella lenta	-0.0597109
Roseburia hominis	Adlercreutzia hattorii	0.175012
Roseburia hominis	Adlercreutzia equolifaciens	0.18241
Roseburia hominis	Collinsella aerofaciens	0.427639
Roseburia hominis	Lancefieldella parvula	-0.0276562
Roseburia hominis	Escherichia coli	0.10489
Roseburia hominis	Klebsiella pneumoniae	-0.0135479
Roseburia hominis	Salmonella enterica	0.0914142
Roseburia hominis	Polynucleobacter sp. MG-Unter2-18	0.106056
Roseburia hominis	Bacteroides thetaiotaomicron	-0.00696465
Roseburia hominis	Bacteroides uniformis	-0.108574
Roseburia hominis	Bacteroides ovatus	-0.0740845
Roseburia hominis	Bacteroides xylanisolvens	-0.0476586
Roseburia hominis	Bacteroides caccae	0.229849
Roseburia hominis	Bacteroides fragilis	0.192626
Roseburia hominis	Phocaeicola dorei	0.104089
Roseburia hominis	Phocaeicola vulgatus	-0.0241373
Roseburia hominis	Parabacteroides distasonis	-0.124751
Roseburia hominis	Parabacteroides merdae	0.0566971
Roseburia hominis	Alistipes onderdonkii	0.0570799
Roseburia hominis	Alistipes shahii	0.224157
Roseburia hominis	Akkermansia muciniphila	-0.152587
Roseburia hominis	uncultured human fecal virus	-0.15005
Roseburia hominis	Blautia pseudococcoides	-0.297017
Roseburia hominis	Anaerostipes caccae	-0.0416799
Roseburia hominis	Lachnoclostridium sp. YL32	-0.00838712
Roseburia hominis	Lachnoclostridium phocaeense	-0.0357981
Roseburia hominis	Simiaoa sunii	-0.161319
Roseburia hominis	Sellimonas intestinalis	-0.0264098
Roseburia hominis	Dysosmobacter welbionis	-0.312661
Roseburia hominis	Clostridiaceae bacterium Marseille-Q4149	0.0251627
Roseburia hominis	Eubacterium sp. NSJ-61	-0.042499
Roseburia hominis	Massilistercora timonensis	-0.0455504
Roseburia hominis	Clostridiales bacterium CCNA10	-0.199064
Roseburia hominis	Geobacillus zalihae	-0.0826694
Roseburia hominis	Streptococcus vestibularis	0.239486
Roseburia hominis	Streptococcus sp. HSISM1	0.0925367
Roseburia hominis	Streptococcus sp. LPB0220	0.0988682
Roseburia hominis	Streptococcus sp. HSISS3	0.271237
Roseburia hominis	Streptococcus anginosus	0.224734
Roseburia hominis	Streptococcus mitis	-0.419294
Roseburia hominis	Streptococcus sanguinis	-0.0397477
Roseburia hominis	Streptococcus oralis	-0.0286908
Roseburia hominis	Lactococcus lactis	0.798383
Roseburia hominis	Limosilactobacillus oris	0.336681
Roseburia hominis	Lactiplantibacillus plantarum	0.163224
Roseburia hominis	Lacticaseibacillus rhamnosus	-0.123272
Roseburia hominis	Faecalibacillus intestinalis	0.49211
Roseburia hominis	Catenibacterium sp. co_0103	-0.0447483
Roseburia hominis	Bifidobacterium adolescentis	-0.175672
Roseburia hominis	Bifidobacterium pseudocatenulatum	-0.0781533
Roseburia hominis	Bifidobacterium breve	0.254635
Roseburia hominis	Bifidobacterium bifidum	-0.0870692
Roseburia hominis	Bifidobacterium dentium	-0.0275475
Roseburia hominis	Actinomyces sp. oral taxon 171	0.0530478
Roseburia hominis	Actinomyces sp. oral taxon 169	-0.2594
Roseburia hominis	Cutibacterium acnes	0.036159
Roseburia hominis	Gordonibacter urolithinfaciens	-0.0246353
Roseburia hominis	Gordonibacter pamelaeae	0.280409
Roseburia hominis	Bacteroides stercoris	0.139688
Roseburia hominis	Bacteroides salyersiae	0.180202
Roseburia hominis	Streptococcus lutetiensis	0.0422379
Roseburia hominis	Enterococcus avium	0.00241218
Roseburia hominis	Acidaminococcus intestini	-0.173306
Roseburia hominis	Faecalibacterium sp. IP118	-0.150974
Roseburia hominis	Ruthenibacterium lactatiformans	-0.153201
Roseburia hominis	Streptococcus agalactiae	0.0913357
Roseburia hominis	Actinomyces sp. HMT 175	0.0608381
Roseburia hominis	Bacteroides sp. KGMB07931	0.0758742
Roseburia sp. NSJ-69	Homo sapiens	-0.243868
Roseburia sp. NSJ-69	Saccharomyces cerevisiae	0.0321699
Roseburia sp. NSJ-69	Candida tropicalis	0.0737253
Roseburia sp. NSJ-69	Candida albicans	-0.0747627
Roseburia sp. NSJ-69	Botrytis cinerea	-0.051864
Roseburia sp. NSJ-69	Aspergillus oryzae	-0.0429089
Roseburia sp. NSJ-69	Toxoplasma gondii	-0.104101
Roseburia sp. NSJ-69	Trypanosoma brucei	-0.0941328
Roseburia sp. NSJ-69	Leishmania infantum	-0.0980571
Roseburia sp. NSJ-69	Staphylococcus aureus	-0.0454693
Roseburia sp. NSJ-69	Streptococcus pneumoniae	0.358469
Roseburia sp. NSJ-69	Streptococcus thermophilus	0.518103
Roseburia sp. NSJ-69	Streptococcus sp. A12	0.239618
Roseburia sp. NSJ-69	Streptococcus salivarius	0.464911
Roseburia sp. NSJ-69	Streptococcus australis	0.265467
Roseburia sp. NSJ-69	Streptococcus parasanguinis	0.456832
Roseburia sp. NSJ-69	Lactococcus piscium	0.454923
Roseburia sp. NSJ-69	Limosilactobacillus fermentum	-0.0322143
Roseburia sp. NSJ-69	Latilactobacillus sakei	0.244275
Roseburia sp. NSJ-69	Leuconostoc carnosum	0.27189
Roseburia sp. NSJ-69	Lactobacillus helveticus	0.237375
Roseburia sp. NSJ-69	Enterococcus faecium	0.405355
Roseburia sp. NSJ-69	Abiotrophia defectiva	0.217812
Roseburia sp. NSJ-69	Blautia wexlerae	-0.0443152
Roseburia sp. NSJ-69	Blautia massiliensis	-0.0459281
Roseburia sp. NSJ-69	Blautia sp. SC05B48	-0.0324738
Roseburia sp. NSJ-69	Blautia sp. NBRC 113351	0.115551
Roseburia sp. NSJ-69	Blautia obeum	0.187113
Roseburia sp. NSJ-69	Blautia argi	-0.026802
Roseburia sp. NSJ-69	Blautia producta	-0.118237
Roseburia sp. NSJ-69	uncultured Blautia sp.	0.112574
Roseburia sp. NSJ-69	Anaerostipes hadrus	0.17147
Roseburia sp. NSJ-69	[Ruminococcus] torques	0.202257
Roseburia sp. NSJ-69	[Ruminococcus] gnavus	0.0711755
Roseburia sp. NSJ-69	[Eubacterium] rectale	-0.0692698
Roseburia sp. NSJ-69	Roseburia intestinalis	-0.277054
Roseburia sp. NSJ-69	Roseburia hominis	0.0568847
Roseburia sp. NSJ-69	Roseburia sp. NSJ-69	0
Roseburia sp. NSJ-69	Anaerobutyricum hallii	0.0250794
Roseburia sp. NSJ-69	Coprococcus comes	0.469022
Roseburia sp. NSJ-69	Coprococcus catus	-0.189362
Roseburia sp. NSJ-69	[Clostridium] scindens	0.532968
Roseburia sp. NSJ-69	[Clostridium] symbiosum	0.487392
Roseburia sp. NSJ-69	[Clostridium] hylemonae	0.0629602
Roseburia sp. NSJ-69	Dorea longicatena	0.277539
Roseburia sp. NSJ-69	Lachnospiraceae bacterium	-0.0728876
Roseburia sp. NSJ-69	Lachnospiraceae bacterium GAM79	0.00200453
Roseburia sp. NSJ-69	Enterocloster bolteae	0.0318851
Roseburia sp. NSJ-69	Enterocloster clostridioformis	0.357497
Roseburia sp. NSJ-69	Lachnospira eligens	-0.129289
Roseburia sp. NSJ-69	Faecalicatena sp. Marseille-Q4148	0.093501
Roseburia sp. NSJ-69	Wansuia hejianensis	0.525493
Roseburia sp. NSJ-69	Oscillospiraceae bacterium	0.0213692
Roseburia sp. NSJ-69	Ruminococcus sp. SR1/5	-0.0462764
Roseburia sp. NSJ-69	Faecalibacterium prausnitzii	-0.279381
Roseburia sp. NSJ-69	Faecalibacterium sp. IP329	-0.189079
Roseburia sp. NSJ-69	Faecalibacterium sp. I2392	-0.285801
Roseburia sp. NSJ-69	Faecalibacterium sp. I4384	-0.268072
Roseburia sp. NSJ-69	[Eubacterium] siraeum	-0.0634397
Roseburia sp. NSJ-69	Flavonifractor plautii	0.284222
Roseburia sp. NSJ-69	Vescimonas coprocola	-0.380153
Roseburia sp. NSJ-69	Clostridium sp. M62/1	-0.230766
Roseburia sp. NSJ-69	Eubacterium callanderi	0.190618
Roseburia sp. NSJ-69	Eubacterium sp. c-25	-0.0257469
Roseburia sp. NSJ-69	Eubacterium limosum	0.231106
Roseburia sp. NSJ-69	Clostridioides difficile	0.149419
Roseburia sp. NSJ-69	Mogibacterium diversum	0.264157
Roseburia sp. NSJ-69	butyrate-producing bacterium SS3/4	0.168354
Roseburia sp. NSJ-69	uncultured Clostridia bacterium	0.199078
Roseburia sp. NSJ-69	Clostridia bacterium UC5.1-1D4	0.126016
Roseburia sp. NSJ-69	Erysipelatoclostridium ramosum	0.170809
Roseburia sp. NSJ-69	[Clostridium] innocuum	0.111142
Roseburia sp. NSJ-69	Erysipelotrichaceae bacterium 66202529	0.000235572
Roseburia sp. NSJ-69	Longicatena caecimuris	-0.700004
Roseburia sp. NSJ-69	Faecalitalea cylindroides	0.276918
Roseburia sp. NSJ-69	Parvimonas micra	0.208788
Roseburia sp. NSJ-69	Lawsonella clevelandensis	0.210293
Roseburia sp. NSJ-69	Actinomyces graevenitzii	0.257369
Roseburia sp. NSJ-69	Actinomyces naeslundii	0.263864
Roseburia sp. NSJ-69	Actinomyces sp. oral taxon 414	0.286911
Roseburia sp. NSJ-69	Actinomyces pacaensis	0.160533
Roseburia sp. NSJ-69	Actinomyces oris	0.407383
Roseburia sp. NSJ-69	Schaalia odontolytica	0.198209
Roseburia sp. NSJ-69	Pauljensenia hongkongensis	0.261872
Roseburia sp. NSJ-69	Bifidobacterium longum	0.0429988
Roseburia sp. NSJ-69	Eggerthella lenta	0.172318
Roseburia sp. NSJ-69	Adlercreutzia hattorii	0.464782
Roseburia sp. NSJ-69	Adlercreutzia equolifaciens	0.443448
Roseburia sp. NSJ-69	Collinsella aerofaciens	0.631241
Roseburia sp. NSJ-69	Lancefieldella parvula	0.283977
Roseburia sp. NSJ-69	Escherichia coli	0.376231
Roseburia sp. NSJ-69	Klebsiella pneumoniae	-0.0316506
Roseburia sp. NSJ-69	Salmonella enterica	0.284623
Roseburia sp. NSJ-69	Polynucleobacter sp. MG-Unter2-18	-0.0281857
Roseburia sp. NSJ-69	Bacteroides thetaiotaomicron	0.0901222
Roseburia sp. NSJ-69	Bacteroides uniformis	0.248939
Roseburia sp. NSJ-69	Bacteroides ovatus	0.296178
Roseburia sp. NSJ-69	Bacteroides xylanisolvens	0.174545
Roseburia sp. NSJ-69	Bacteroides caccae	0.362269
Roseburia sp. NSJ-69	Bacteroides fragilis	0.604469
Roseburia sp. NSJ-69	Phocaeicola dorei	0.343954
Roseburia sp. NSJ-69	Phocaeicola vulgatus	0.240949
Roseburia sp. NSJ-69	Parabacteroides distasonis	0.196706
Roseburia sp. NSJ-69	Parabacteroides merdae	0.141636
Roseburia sp. NSJ-69	Alistipes onderdonkii	0.488307
Roseburia sp. NSJ-69	Alistipes shahii	0.597854
Roseburia sp. NSJ-69	Akkermansia muciniphila	0.200333
Roseburia sp. NSJ-69	uncultured human fecal virus	-0.0527538
Roseburia sp. NSJ-69	Blautia pseudococcoides	-0.129571
Roseburia sp. NSJ-69	Anaerostipes caccae	0.0618168
Roseburia sp. NSJ-69	Lachnoclostridium sp. YL32	0.118628
Roseburia sp. NSJ-69	Lachnoclostridium phocaeense	0.0484895
Roseburia sp. NSJ-69	Simiaoa sunii	0.000131548
Roseburia sp. NSJ-69	Sellimonas intestinalis	0.0669843
Roseburia sp. NSJ-69	Dysosmobacter welbionis	-0.128259
Roseburia sp. NSJ-69	Clostridiaceae bacterium Marseille-Q4149	0.130107
Roseburia sp. NSJ-69	Eubacterium sp. NSJ-61	0.0814689
Roseburia sp. NSJ-69	Massilistercora timonensis	0.0551871
Roseburia sp. NSJ-69	Clostridiales bacterium CCNA10	-0.0871818
Roseburia sp. NSJ-69	Geobacillus zalihae	-0.103268
Roseburia sp. NSJ-69	Streptococcus vestibularis	0.488628
Roseburia sp. NSJ-69	Streptococcus sp. HSISM1	0.441403
Roseburia sp. NSJ-69	Streptococcus sp. LPB0220	0.44637
Roseburia sp. NSJ-69	Streptococcus sp. HSISS3	0.523148
Roseburia sp. NSJ-69	Streptococcus anginosus	0.498014
Roseburia sp. NSJ-69	Streptococcus mitis	-0.238841
Roseburia sp. NSJ-69	Streptococcus sanguinis	0.182085
Roseburia sp. NSJ-69	Streptococcus oralis	0.208612
Roseburia sp. NSJ-69	Lactococcus lactis	0.751069
Roseburia sp. NSJ-69	Limosilactobacillus oris	0.401707
Roseburia sp. NSJ-69	Lactiplantibacillus plantarum	0.240637
Roseburia sp. NSJ-69	Lacticaseibacillus rhamnosus	-0.0443261
Roseburia sp. NSJ-69	Faecalibacillus intestinalis	0.524409
Roseburia sp. NSJ-69	Catenibacterium sp. co_0103	0.0623284
Roseburia sp. NSJ-69	Bifidobacterium adolescentis	-0.0543308
Roseburia sp. NSJ-69	Bifidobacterium pseudocatenulatum	-0.055339
Roseburia sp. NSJ-69	Bifidobacterium breve	0.492346
Roseburia sp. NSJ-69	Bifidobacterium bifidum	-0.0192609
Roseburia sp. NSJ-69	Bifidobacterium dentium	0.0622619
Roseburia sp. NSJ-69	Actinomyces sp. oral taxon 171	0.292896
Roseburia sp. NSJ-69	Actinomyces sp. oral taxon 169	0.218573
Roseburia sp. NSJ-69	Cutibacterium acnes	0.0419729
Roseburia sp. NSJ-69	Gordonibacter urolithinfaciens	0.246679
Roseburia sp. NSJ-69	Gordonibacter pamelaeae	0.499259
Roseburia sp. NSJ-69	Bacteroides stercoris	0.482819
Roseburia sp. NSJ-69	Bacteroides salyersiae	0.0969721
Roseburia sp. NSJ-69	Streptococcus lutetiensis	0.0121774
Roseburia sp. NSJ-69	Enterococcus avium	0.0646133
Roseburia sp. NSJ-69	Acidaminococcus intestini	-0.00957292
Roseburia sp. NSJ-69	Faecalibacterium sp. IP118	-0.333467
Roseburia sp. NSJ-69	Ruthenibacterium lactatiformans	-0.0112831
Roseburia sp. NSJ-69	Streptococcus agalactiae	0.19323
Roseburia sp. NSJ-69	Actinomyces sp. HMT 175	0.450509
Roseburia sp. NSJ-69	Bacteroides sp. KGMB07931	0.123806
Anaerobutyricum hallii	Homo sapiens	0.0536535
Anaerobutyricum hallii	Saccharomyces cerevisiae	0.0851485
Anaerobutyricum hallii	Candida tropicalis	0.0605712
Anaerobutyricum hallii	Candida albicans	-0.0345412
Anaerobutyricum hallii	Botrytis cinerea	0.0557218
Anaerobutyricum hallii	Aspergillus oryzae	-0.00517653
Anaerobutyricum hallii	Toxoplasma gondii	0.0905924
Anaerobutyricum hallii	Trypanosoma brucei	0.0871759
Anaerobutyricum hallii	Leishmania infantum	-0.00685927
Anaerobutyricum hallii	Staphylococcus aureus	-0.532362
Anaerobutyricum hallii	Streptococcus pneumoniae	0.181437
Anaerobutyricum hallii	Streptococcus thermophilus	0.0836358
Anaerobutyricum hallii	Streptococcus sp. A12	-0.0191488
Anaerobutyricum hallii	Streptococcus salivarius	0.174765
Anaerobutyricum hallii	Streptococcus australis	0.00349272
Anaerobutyricum hallii	Streptococcus parasanguinis	-0.00194005
Anaerobutyricum hallii	Lactococcus piscium	0.198558
Anaerobutyricum hallii	Limosilactobacillus fermentum	0.00861048
Anaerobutyricum hallii	Latilactobacillus sakei	-0.00629193
Anaerobutyricum hallii	Leuconostoc carnosum	0.00617492
Anaerobutyricum hallii	Lactobacillus helveticus	-0.0133423
Anaerobutyricum hallii	Enterococcus faecium	0.310333
Anaerobutyricum hallii	Abiotrophia defectiva	-0.022031
Anaerobutyricum hallii	Blautia wexlerae	-0.0193867
Anaerobutyricum hallii	Blautia massiliensis	-0.310996
Anaerobutyricum hallii	Blautia sp. SC05B48	-0.337454
Anaerobutyricum hallii	Blautia sp. NBRC 113351	-0.050443
Anaerobutyricum hallii	Blautia obeum	-0.277011
Anaerobutyricum hallii	Blautia argi	-0.244885
Anaerobutyricum hallii	Blautia producta	-0.361416
Anaerobutyricum hallii	uncultured Blautia sp.	-0.202236
Anaerobutyricum hallii	Anaerostipes hadrus	-0.0976994
Anaerobutyricum hallii	[Ruminococcus] torques	0.0394971
Anaerobutyricum hallii	[Ruminococcus] gnavus	-0.00872681
Anaerobutyricum hallii	[Eubacterium] rectale	-0.294948
Anaerobutyricum hallii	Roseburia intestinalis	-0.228112
Anaerobutyricum hallii	Roseburia hominis	-0.0489208
Anaerobutyricum hallii	Roseburia sp. NSJ-69	0.0250794
Anaerobutyricum hallii	Anaerobutyricum hallii	0
Anaerobutyricum hallii	Coprococcus comes	-0.0100739
Anaerobutyricum hallii	Coprococcus catus	-0.380624
Anaerobutyricum hallii	[Clostridium] scindens	0.211017
Anaerobutyricum hallii	[Clostridium] symbiosum	0.0894887
Anaerobutyricum hallii	[Clostridium] hylemonae	-0.287733
Anaerobutyricum hallii	Dorea longicatena	0.0462184
Anaerobutyricum hallii	Lachnospiraceae bacterium	-0.188058
Anaerobutyricum hallii	Lachnospiraceae bacterium GAM79	-0.347683
Anaerobutyricum hallii	Enterocloster bolteae	0.0176657
Anaerobutyricum hallii	Enterocloster clostridioformis	0.13596
Anaerobutyricum hallii	Lachnospira eligens	0.0268998
Anaerobutyricum hallii	Faecalicatena sp. Marseille-Q4148	-0.0427963
Anaerobutyricum hallii	Wansuia hejianensis	0.141067
Anaerobutyricum hallii	Oscillospiraceae bacterium	-0.299193
Anaerobutyricum hallii	Ruminococcus sp. SR1/5	-0.303232
Anaerobutyricum hallii	Faecalibacterium prausnitzii	-0.352701
Anaerobutyricum hallii	Faecalibacterium sp. IP329	-0.27395
Anaerobutyricum hallii	Faecalibacterium sp. I2392	-0.338594
Anaerobutyricum hallii	Faecalibacterium sp. I4384	-0.348215
Anaerobutyricum hallii	[Eubacterium] siraeum	-0.248055
Anaerobutyricum hallii	Flavonifractor plautii	-0.0408718
Anaerobutyricum hallii	Vescimonas coprocola	-0.586476
Anaerobutyricum hallii	Clostridium sp. M62/1	-0.336715
Anaerobutyricum hallii	Eubacterium callanderi	-0.0034848
Anaerobutyricum hallii	Eubacterium sp. c-25	-0.175336
Anaerobutyricum hallii	Eubacterium limosum	0.0301041
Anaerobutyricum hallii	Clostridioides difficile	-0.229185
Anaerobutyricum hallii	Mogibacterium diversum	-0.137888
Anaerobutyricum hallii	butyrate-producing bacterium SS3/4	-0.0480204
Anaerobutyricum hallii	uncultured Clostridia bacterium	-0.156558
Anaerobutyricum hallii	Clostridia bacterium UC5.1-1D4	-0.0728749
Anaerobutyricum hallii	Erysipelatoclostridium ramosum	-0.127967
Anaerobutyricum hallii	[Clostridium] innocuum	-0.027392
Anaerobutyricum hallii	Erysipelotrichaceae bacterium 66202529	-0.0161094
Anaerobutyricum hallii	Longicatena caecimuris	-0.616495
Anaerobutyricum hallii	Faecalitalea cylindroides	-0.0996011
Anaerobutyricum hallii	Parvimonas micra	-0.000680454
Anaerobutyricum hallii	Lawsonella clevelandensis	0.00925848
Anaerobutyricum hallii	Actinomyces graevenitzii	-0.0327635
Anaerobutyricum hallii	Actinomyces naeslundii	-0.00598151
Anaerobutyricum hallii	Actinomyces sp. oral taxon 414	0.0173548
Anaerobutyricum hallii	Actinomyces pacaensis	-0.125292
Anaerobutyricum hallii	Actinomyces oris	-0.0526007
Anaerobutyricum hallii	Schaalia odontolytica	-0.185417
Anaerobutyricum hallii	Pauljensenia hongkongensis	-0.0148757
Anaerobutyricum hallii	Bifidobacterium longum	-0.0600168
Anaerobutyricum hallii	Eggerthella lenta	-0.0531116
Anaerobutyricum hallii	Adlercreutzia hattorii	0.191862
Anaerobutyricum hallii	Adlercreutzia equolifaciens	0.131178
Anaerobutyricum hallii	Collinsella aerofaciens	0.52098
Anaerobutyricum hallii	Lancefieldella parvula	-0.203357
Anaerobutyricum hallii	Escherichia coli	0.000236893
Anaerobutyricum hallii	Klebsiella pneumoniae	0.00681276
Anaerobutyricum hallii	Salmonella enterica	0.0606919
Anaerobutyricum hallii	Polynucleobacter sp. MG-Unter2-18	0.0854176
Anaerobutyricum hallii	Bacteroides thetaiotaomicron	0.00300611
Anaerobutyricum hallii	Bacteroides uniformis	0.0348114
Anaerobutyricum hallii	Bacteroides ovatus	0.0238218
Anaerobutyricum hallii	Bacteroides xylanisolvens	-0.000527473
Anaerobutyricum hallii	Bacteroides caccae	0.0582387
Anaerobutyricum hallii	Bacteroides fragilis	0.0797933
Anaerobutyricum hallii	Phocaeicola dorei	0.0616604
Anaerobutyricum hallii	Phocaeicola vulgatus	0.0271649
Anaerobutyricum hallii	Parabacteroides distasonis	0.0150572
Anaerobutyricum hallii	Parabacteroides merdae	0.0198576
Anaerobutyricum hallii	Alistipes onderdonkii	0.0319752
Anaerobutyricum hallii	Alistipes shahii	0.0824044
Anaerobutyricum hallii	Akkermansia muciniphila	0.00578168
Anaerobutyricum hallii	uncultured human fecal virus	-0.228957
Anaerobutyricum hallii	Blautia pseudococcoides	-0.33588
Anaerobutyricum hallii	Anaerostipes caccae	-0.0321253
Anaerobutyricum hallii	Lachnoclostridium sp. YL32	-0.116955
Anaerobutyricum hallii	Lachnoclostridium phocaeense	-0.0316129
Anaerobutyricum hallii	Simiaoa sunii	-0.278294
Anaerobutyricum hallii	Sellimonas intestinalis	-0.0187108
Anaerobutyricum hallii	Dysosmobacter welbionis	-0.440743
Anaerobutyricum hallii	Clostridiaceae bacterium Marseille-Q4149	-0.224672
Anaerobutyricum hallii	Eubacterium sp. NSJ-61	-0.0887299
Anaerobutyricum hallii	Massilistercora timonensis	-0.0483435
Anaerobutyricum hallii	Clostridiales bacterium CCNA10	-0.281168
Anaerobutyricum hallii	Geobacillus zalihae	-0.0437081
Anaerobutyricum hallii	Streptococcus vestibularis	0.204419
Anaerobutyricum hallii	Streptococcus sp. HSISM1	0.058571
Anaerobutyricum hallii	Streptococcus sp. LPB0220	0.0726666
Anaerobutyricum hallii	Streptococcus sp. HSISS3	0.298059
Anaerobutyricum hallii	Streptococcus anginosus	0.177376
Anaerobutyricum hallii	Streptococcus mitis	-0.446022
Anaerobutyricum hallii	Streptococcus sanguinis	-0.15429
Anaerobutyricum hallii	Streptococcus oralis	-0.0501268
Anaerobutyricum hallii	Lactococcus lactis	0.927666
Anaerobutyricum hallii	Limosilactobacillus oris	0.624698
Anaerobutyricum hallii	Lactiplantibacillus plantarum	0.183168
Anaerobutyricum hallii	Lacticaseibacillus rhamnosus	-0.159462
Anaerobutyricum hallii	Faecalibacillus intestinalis	0.568617
Anaerobutyricum hallii	Catenibacterium sp. co_0103	-0.0611628
Anaerobutyricum hallii	Bifidobacterium adolescentis	0.00513167
Anaerobutyricum hallii	Bifidobacterium pseudocatenulatum	0.000924455
Anaerobutyricum hallii	Bifidobacterium breve	0.20599
Anaerobutyricum hallii	Bifidobacterium bifidum	0.0259367
Anaerobutyricum hallii	Bifidobacterium dentium	-0.01261
Anaerobutyricum hallii	Actinomyces sp. oral taxon 171	-0.0861933
Anaerobutyricum hallii	Actinomyces sp. oral taxon 169	-0.310597
Anaerobutyricum hallii	Cutibacterium acnes	0.0231907
Anaerobutyricum hallii	Gordonibacter urolithinfaciens	-0.104759
Anaerobutyricum hallii	Gordonibacter pamelaeae	0.299665
Anaerobutyricum hallii	Bacteroides stercoris	0.0587474
Anaerobutyricum hallii	Bacteroides salyersiae	0.0893873
Anaerobutyricum hallii	Streptococcus lutetiensis	-0.0185691
Anaerobutyricum hallii	Enterococcus avium	-0.00628599
Anaerobutyricum hallii	Acidaminococcus intestini	0.0296649
Anaerobutyricum hallii	Faecalibacterium sp. IP118	-0.331425
Anaerobutyricum hallii	Ruthenibacterium lactatiformans	-0.142263
Anaerobutyricum hallii	Streptococcus agalactiae	0.0921615
Anaerobutyricum hallii	Actinomyces sp. HMT 175	-0.0513691
Anaerobutyricum hallii	Bacteroides sp. KGMB07931	0.0124154
Coprococcus comes	Homo sapiens	-0.0270147
Coprococcus comes	Saccharomyces cerevisiae	0.0879617
Coprococcus comes	Candida tropicalis	0.0942973
Coprococcus comes	Candida albicans	-0.0484851
Coprococcus comes	Botrytis cinerea	0.0536723
Coprococcus comes	Aspergillus oryzae	0.0286482
Coprococcus comes	Toxoplasma gondii	0.0616952
Coprococcus comes	Trypanosoma brucei	0.0606915
Coprococcus comes	Leishmania infantum	-0.0088605
Coprococcus comes	Staphylococcus aureus	-0.656271
Coprococcus comes	Streptococcus pneumoniae	0.10663
Coprococcus comes	Streptococcus thermophilus	-0.0204064
Coprococcus comes	Streptococcus sp. A12	4.17447e-05
Coprococcus comes	Streptococcus salivarius	-0.0518814
Coprococcus comes	Streptococcus australis	0.0169048
Coprococcus comes	Streptococcus parasanguinis	-0.167835
Coprococcus comes	Lactococcus piscium	0.113201
Coprococcus comes	Limosilactobacillus fermentum	-0.320258
Coprococcus comes	Latilactobacillus sakei	0.00890491
Coprococcus comes	Leuconostoc carnosum	0.00816364
Coprococcus comes	Lactobacillus helveticus	-0.00447713
Coprococcus comes	Enterococcus faecium	0.166196
Coprococcus comes	Abiotrophia defectiva	-0.0120177
Coprococcus comes	Blautia wexlerae	0.268508
Coprococcus comes	Blautia massiliensis	-0.179131
Coprococcus comes	Blautia sp. SC05B48	-0.217691
Coprococcus comes	Blautia sp. NBRC 113351	-0.0845203
Coprococcus comes	Blautia obeum	-0.168349
Coprococcus comes	Blautia argi	0.0870796
Coprococcus comes	Blautia producta	-0.143391
Coprococcus comes	uncultured Blautia sp.	0.0203084
Coprococcus comes	Anaerostipes hadrus	-0.0181467
Coprococcus comes	[Ruminococcus] torques	0.00662112
Coprococcus comes	[Ruminococcus] gnavus	-0.00883104
Coprococcus comes	[Eubacterium] rectale	0.192515
Coprococcus comes	Roseburia intestinalis	0.237623
Coprococcus comes	Roseburia hominis	0.15773
Coprococcus comes	Roseburia sp. NSJ-69	0.469022
Coprococcus comes	Anaerobutyricum hallii	-0.0100739
Coprococcus comes	Coprococcus comes	0
Coprococcus comes	Coprococcus catus	0.281049
Coprococcus comes	[Clostridium] scindens	-0.02716
